station_id,avg_daily_traffic,yearly_traffic,distance lights to station in feet,lights_lat,lights_long,no. of lights
Station_id 119030,31931,11655051,8133.977916,32.71151458,-117.1361059,20686
Station_id 119030,31931,11655051,7044.902131,32.70917952,-117.1338854,20686
Station_id 119030,31931,11655051,4843.107401,32.69929996,-117.1354432,20686
Station_id 119030,31931,11655051,4920.375045,32.69844661,-117.1362315,20686
Station_id 119030,31931,11655051,4739.085837,32.6974884,-117.1360694,20686
Station_id 119030,31931,11655051,4969.113699,32.6976521,-117.1367918,20686
Station_id 119030,31931,11655051,5822.006978,32.7084661,-117.1179291,20686
Station_id 119030,31931,11655051,5597.018194,32.70807045,-117.1195732,20686
Station_id 119030,31931,11655051,5501.447016,32.70783623,-117.1198745,20686
Station_id 119030,31931,11655051,5082.702522,32.70666931,-117.119729,20686
Station_id 119030,31931,11655051,4957.678092,32.70634198,-117.1198977,20686
Station_id 119030,31931,11655051,6571.219607,32.71083884,-117.1223307,20686
Station_id 119030,31931,11655051,3513.177418,32.69746556,-117.1317265,20686
Station_id 119030,31931,11655051,2564.685312,32.69799923,-117.1274069,20686
Station_id 119030,31931,11655051,1008.374118,32.69486179,-117.1240037,20686
Station_id 119030,31931,11655051,4633.787705,32.69700296,-117.1359154,20686
Station_id 119030,31931,11655051,6428.703687,32.7104552,-117.1219235,20686
Station_id 119030,31931,11655051,6747.980425,32.71132895,-117.1218463,20686
Station_id 119030,31931,11655051,3195.617893,32.69091189,-117.1116718,20686
Station_id 119030,31931,11655051,6769.934006,32.71136057,-117.1229623,20686
Station_id 119030,31931,11655051,2001.799973,32.69757536,-117.11843,20686
Station_id 119030,31931,11655051,5856.912784,32.70888159,-117.1224234,20686
Station_id 119030,31931,11655051,6086.878532,32.7004302,-117.1042013,20686
Station_id 119030,31931,11655051,4068.180105,32.70393753,-117.1231293,20686
Station_id 119030,31931,11655051,11226.65037,32.72017267,-117.1383723,20686
Station_id 119030,31931,11655051,3979.657855,32.70369606,-117.1231069,20686
Station_id 119030,31931,11655051,5790.878772,32.70585488,-117.1324759,20686
Station_id 119030,31931,11655051,5929.412123,32.70583234,-117.1332759,20686
Station_id 119030,31931,11655051,7480.405674,32.70881108,-117.1369176,20686
Station_id 119030,31931,11655051,6679.056749,32.70703203,-117.1353965,20686
Station_id 119030,31931,11655051,4135.367838,32.70377871,-117.1252897,20686
Station_id 119030,31931,11655051,3459.479395,32.70111101,-117.1272484,20686
Station_id 119030,31931,11655051,3337.794262,32.70109417,-117.1264376,20686
Station_id 119030,31931,11655051,3101.672986,32.70129121,-117.1229794,20686
Station_id 119030,31931,11655051,3268.06404,32.70128942,-117.1253026,20686
Station_id 119030,31931,11655051,2845.540196,32.70006373,-117.1252643,20686
Station_id 119030,31931,11655051,4738.013554,32.69878394,-117.1081065,20686
Station_id 119030,31931,11655051,4119.612489,32.69881245,-117.1104215,20686
Station_id 119030,31931,11655051,3762.472862,32.6989726,-117.1119435,20686
Station_id 119030,31931,11655051,4146.002576,32.69601131,-117.1088582,20686
Station_id 119030,31931,11655051,5445.546767,32.69618687,-117.1045722,20686
Station_id 119030,31931,11655051,3933.798749,32.69599252,-117.1095673,20686
Station_id 119030,31931,11655051,8617.93416,32.71158025,-117.1047848,20686
Station_id 119030,31931,11655051,7263.660638,32.71165298,-117.1140802,20686
Station_id 119030,31931,11655051,7538.977998,32.7125214,-117.114348,20686
Station_id 119030,31931,11655051,7111.510046,32.71169852,-117.1159602,20686
Station_id 119030,31931,11655051,7535.964816,32.71266757,-117.1285403,20686
Station_id 119030,31931,11655051,7137.959101,32.71177289,-117.1275315,20686
Station_id 119030,31931,11655051,7638.969692,32.71154603,-117.1328304,20686
Station_id 119030,31931,11655051,7401.767219,32.71154903,-117.1309858,20686
Station_id 119030,31931,11655051,8593.501814,32.71610282,-117.1259798,20686
Station_id 119030,31931,11655051,5899.323394,32.704104,-117.108044,20686
Station_id 119030,31931,11655051,6673.240408,32.70407444,-117.104702,20686
Station_id 119030,31931,11655051,9209.995292,32.71407968,-117.1056651,20686
Station_id 119030,31931,11655051,6960.306389,32.71142034,-117.1166716,20686
Station_id 119030,31931,11655051,7054.325468,32.71168213,-117.1166608,20686
Station_id 119030,31931,11655051,6959.406587,32.71190392,-117.1213113,20686
Station_id 119030,31931,11655051,5039.192022,32.70631998,-117.1253183,20686
Station_id 119030,31931,11655051,4665.890977,32.70376081,-117.1296172,20686
Station_id 119030,31931,11655051,5263.700238,32.7059174,-117.1289486,20686
Station_id 119030,31931,11655051,5124.471714,32.70521433,-117.1296014,20686
Station_id 119030,31931,11655051,4082.49776,32.70228378,-117.1288515,20686
Station_id 119030,31931,11655051,6052.16431,32.70688766,-117.1321629,20686
Station_id 119030,31931,11655051,6376.164612,32.70580213,-117.1355864,20686
Station_id 119030,31931,11655051,4051.140112,32.70378672,-117.1240045,20686
Station_id 119030,31931,11655051,3299.243459,32.70169586,-117.1239806,20686
Station_id 119030,31931,11655051,5786.452583,32.70352115,-117.1078976,20686
Station_id 119030,31931,11655051,5969.049461,32.70406103,-117.1076836,20686
Station_id 119030,31931,11655051,6483.741972,32.70407568,-117.1054867,20686
Station_id 119030,31931,11655051,6905.736219,32.70403419,-117.103724,20686
Station_id 119030,31931,11655051,4191.332145,32.70135976,-117.1126314,20686
Station_id 119030,31931,11655051,3446.775876,32.70136274,-117.1168995,20686
Station_id 119030,31931,11655051,3408.239357,32.70116382,-117.1167067,20686
Station_id 119030,31931,11655051,4193.027546,32.70119894,-117.1124182,20686
Station_id 119030,31931,11655051,3019.852509,32.69846183,-117.1145534,20686
Station_id 119030,31931,11655051,5993.270773,32.7092391,-117.1206591,20686
Station_id 119030,31931,11655051,5896.501348,32.70524961,-117.1339736,20686
Station_id 119030,31931,11655051,5925.480083,32.70547616,-117.1337953,20686
Station_id 119030,31931,11655051,3599.492168,32.69511896,-117.1104092,20686
Station_id 119030,31931,11655051,4971.272638,32.6961961,-117.1061524,20686
Station_id 119030,31931,11655051,4229.432893,32.70220236,-117.1136569,20686
Station_id 119030,31931,11655051,4066.220654,32.70085253,-117.1125837,20686
Station_id 119030,31931,11655051,2983.750626,32.69532673,-117.1125405,20686
Station_id 119030,31931,11655051,2208.02795,32.69350567,-117.1146423,20686
Station_id 119030,31931,11655051,2264.645645,32.69450391,-117.1146785,20686
Station_id 119030,31931,11655051,2989.821415,32.69094939,-117.1123453,20686
Station_id 119030,31931,11655051,3621.484566,32.69082691,-117.1102834,20686
Station_id 119030,31931,11655051,3002.651483,32.69036719,-117.1124955,20686
Station_id 119030,31931,11655051,3091.149096,32.68924423,-117.1127137,20686
Station_id 119030,31931,11655051,1769.634689,32.6906947,-117.1166328,20686
Station_id 119030,31931,11655051,4294.248226,32.6876284,-117.1093162,20686
Station_id 119030,31931,11655051,5048.208984,32.68571712,-117.1077799,20686
Station_id 119030,31931,11655051,4177.71214,32.68546807,-117.1114527,20686
Station_id 119030,31931,11655051,3217.979878,32.68770151,-117.1133217,20686
Station_id 119030,31931,11655051,3011.423636,32.68924254,-117.1130011,20686
Station_id 119030,31931,11655051,9656.332363,32.71507213,-117.1386694,20686
Station_id 119030,31931,11655051,9490.122565,32.71486893,-117.138045,20686
Station_id 119030,31931,11655051,2184.382696,32.69594814,-117.1156877,20686
Station_id 119030,31931,11655051,3046.511464,32.69977668,-117.1162282,20686
Station_id 119030,31931,11655051,5178.147846,32.69325703,-117.1384882,20686
Station_id 119030,31931,11655051,5326.780301,32.69601118,-117.1385707,20686
Station_id 119030,31931,11655051,5099.535501,32.69393775,-117.1381919,20686
Station_id 119030,31931,11655051,5131.903104,32.69475214,-117.1381953,20686
Station_id 119030,31931,11655051,4419.905471,32.69375988,-117.1360032,20686
Station_id 119030,31931,11655051,4475.594125,32.69496215,-117.1360094,20686
Station_id 119030,31931,11655051,2890.896102,32.68850785,-117.1295424,20686
Station_id 119030,31931,11655051,2532.632354,32.69274275,-117.1299357,20686
Station_id 119030,31931,11655051,6956.337847,32.71189382,-117.122273,20686
Station_id 119030,31931,11655051,6970.002448,32.71188845,-117.1233438,20686
Station_id 119030,31931,11655051,6895.600161,32.71166147,-117.1236849,20686
Station_id 119030,31931,11655051,6978.261734,32.71182987,-117.1243667,20686
Station_id 119030,31931,11655051,6900.150167,32.71158866,-117.1246156,20686
Station_id 119030,31931,11655051,7003.406134,32.71178207,-117.1253623,20686
Station_id 119030,31931,11655051,6916.502085,32.71154342,-117.1253465,20686
Station_id 119030,31931,11655051,5146.976185,32.68512225,-117.1078469,20686
Station_id 119030,31931,11655051,8577.159733,32.7147348,-117.1318094,20686
Station_id 119030,31931,11655051,10367.21324,32.71933464,-117.1337972,20686
Station_id 119030,31931,11655051,10416.76034,32.71962794,-117.1101607,20686
Station_id 119030,31931,11655051,10378.53198,32.71964801,-117.1105927,20686
Station_id 119030,31931,11655051,10320.96874,32.71965115,-117.1111777,20686
Station_id 119030,31931,11655051,8731.344836,32.7159481,-117.1290217,20686
Station_id 119030,31931,11655051,8638.046808,32.71573146,-117.1288097,20686
Station_id 119030,31931,11655051,10283.37683,32.71934813,-117.110514,20686
Station_id 119030,31931,11655051,9491.455717,32.71697508,-117.1103372,20686
Station_id 119030,31931,11655051,9346.170823,32.7169788,-117.111683,20686
Station_id 119030,31931,11655051,8829.634778,32.71702229,-117.1219668,20686
Station_id 119030,31931,11655051,9177.126829,32.71797131,-117.1221376,20686
Station_id 119030,31931,11655051,9763.463655,32.7195773,-117.1217495,20686
Station_id 119030,31931,11655051,9878.661596,32.71912259,-117.1293192,20686
Station_id 119030,31931,11655051,9823.463749,32.71889566,-117.1296558,20686
Station_id 119030,31931,11655051,7813.632086,32.71175076,-117.1335931,20686
Station_id 119030,31931,11655051,7792.583715,32.71151493,-117.1339645,20686
Station_id 119030,31931,11655051,7655.154045,32.71323471,-117.1275126,20686
Station_id 119030,31931,11655051,7444.945494,32.71264409,-117.1275074,20686
Station_id 119030,31931,11655051,4225.292161,32.70442449,-117.1213631,20686
Station_id 119030,31931,11655051,4873.560327,32.70133018,-117.1339299,20686
Station_id 119030,31931,11655051,4808.048706,32.7010453,-117.1339294,20686
Station_id 119030,31931,11655051,4824.425041,32.70128027,-117.1337726,20686
Station_id 119030,31931,11655051,6218.016617,32.70649413,-117.1337883,20686
Station_id 119030,31931,11655051,6245.422584,32.70649051,-117.1339415,20686
Station_id 119030,31931,11655051,6187.724108,32.70628158,-117.1339575,20686
Station_id 119030,31931,11655051,6158.305748,32.70630423,-117.1337656,20686
Station_id 119030,31931,11655051,2968.300248,32.69986438,-117.1168656,20686
Station_id 119030,31931,11655051,3147.794555,32.70135076,-117.1199751,20686
Station_id 119030,31931,11655051,3134.365297,32.69849795,-117.1140947,20686
Station_id 119030,31931,11655051,1916.756896,32.69610944,-117.1168683,20686
Station_id 119030,31931,11655051,2069.916774,32.69526394,-117.1156764,20686
Station_id 119030,31931,11655051,1717.024294,32.69473266,-117.1166455,20686
Station_id 119030,31931,11655051,2122.822901,32.69558142,-117.1156718,20686
Station_id 119030,31931,11655051,3909.058461,32.69303225,-117.1091021,20686
Station_id 119030,31931,11655051,3507.216964,32.69283113,-117.1104006,20686
Station_id 119030,31931,11655051,3109.317131,32.69039545,-117.1121236,20686
Station_id 119030,31931,11655051,3228.566144,32.69588879,-117.1315601,20686
Station_id 119030,31931,11655051,3183.237992,32.69505261,-117.1317135,20686
Station_id 119030,31931,11655051,3752.48034,32.69294695,-117.1338825,20686
Station_id 119030,31931,11655051,3746.485006,32.69266683,-117.133861,20686
Station_id 119030,31931,11655051,3640.747904,32.69266555,-117.1335189,20686
Station_id 119030,31931,11655051,3655.102755,32.69293883,-117.1335676,20686
Station_id 119030,31931,11655051,3782.824659,32.69152822,-117.1338772,20686
Station_id 119030,31931,11655051,3783.208054,32.6912857,-117.1338374,20686
Station_id 119030,31931,11655051,2776.036188,32.68745416,-117.1280359,20686
Station_id 119030,31931,11655051,2757.60966,32.68706164,-117.1274323,20686
Station_id 119030,31931,11655051,3378.194223,32.69587121,-117.1320807,20686
Station_id 119030,31931,11655051,3749.413776,32.69223635,-117.1338495,20686
Station_id 119030,31931,11655051,988.7881734,32.69217016,-117.1248338,20686
Station_id 119030,31931,11655051,1267.212304,32.6926465,-117.1258353,20686
Station_id 119030,31931,11655051,1187.026489,32.69241037,-117.1255456,20686
Station_id 119030,31931,11655051,1176.189474,32.69222588,-117.125472,20686
Station_id 119030,31931,11655051,1317.142476,32.69115743,-117.125492,20686
Station_id 119030,31931,11655051,1182.419785,32.69207845,-117.1254527,20686
Station_id 119030,31931,11655051,1253.879436,32.69151705,-117.1254708,20686
Station_id 119030,31931,11655051,1462.135529,32.69038851,-117.1254519,20686
Station_id 119030,31931,11655051,1715.433762,32.68940053,-117.1254778,20686
Station_id 119030,31931,11655051,1908.994947,32.68877769,-117.1255769,20686
Station_id 119030,31931,11655051,2031.167327,32.68836909,-117.125593,20686
Station_id 119030,31931,11655051,2141.360957,32.68798589,-117.1255642,20686
Station_id 119030,31931,11655051,1758.837622,32.69609323,-117.1175194,20686
Station_id 119030,31931,11655051,2677.916888,32.68688488,-117.1267347,20686
Station_id 119030,31931,11655051,2667.228477,32.68725633,-117.1272519,20686
Station_id 119030,31931,11655051,2695.127886,32.68756983,-117.1278013,20686
Station_id 119030,31931,11655051,2714.419789,32.68818759,-117.1285566,20686
Station_id 119030,31931,11655051,2018.910094,32.69652548,-117.1168481,20686
Station_id 119030,31931,11655051,3393.25532,32.69064782,-117.1324009,20686
Station_id 119030,31931,11655051,1376.975796,32.69089815,-117.1255383,20686
Station_id 119030,31931,11655051,1345.567301,32.69071103,-117.1252681,20686
Station_id 119030,31931,11655051,1303.805209,32.69092518,-117.1252784,20686
Station_id 119030,31931,11655051,3233.271604,32.69028101,-117.1317443,20686
Station_id 119030,31931,11655051,1407.568834,32.69274558,-117.1262955,20686
Station_id 119030,31931,11655051,998.3806576,32.69187562,-117.1247517,20686
Station_id 119030,31931,11655051,3310.313254,32.68549993,-117.1155288,20686
Station_id 119030,31931,11655051,3383.459451,32.68535895,-117.1153553,20686
Station_id 119030,31931,11655051,3358.142153,32.68553776,-117.1152062,20686
Station_id 119030,31931,11655051,3291.044715,32.68565315,-117.115386,20686
Station_id 119030,31931,11655051,2132.715737,32.68765271,-117.1186643,20686
Station_id 119030,31931,11655051,809.2547454,32.69087588,-117.1228761,20686
Station_id 119030,31931,11655051,815.4600784,32.69098201,-117.1231456,20686
Station_id 119030,31931,11655051,799.3236466,32.69107682,-117.1232207,20686
Station_id 119030,31931,11655051,1154.12269,32.69263447,-117.1254676,20686
Station_id 119030,31931,11655051,1295.985938,32.6928942,-117.1259369,20686
Station_id 119030,31931,11655051,5009.623501,32.69296041,-117.1379489,20686
Station_id 119030,31931,11655051,2389.219103,32.69402393,-117.1293522,20686
Station_id 119030,31931,11655051,2417.30074,32.69443957,-117.1293412,20686
Station_id 119030,31931,11655051,2434.661051,32.69470792,-117.1293151,20686
Station_id 119030,31931,11655051,1844.050231,32.69275473,-117.1277082,20686
Station_id 119030,31931,11655051,1461.227565,32.69541151,-117.1253948,20686
Station_id 119030,31931,11655051,1604.894345,32.68981476,-117.1254701,20686
Station_id 119030,31931,11655051,5249.737823,32.69600913,-117.105174,20686
Station_id 119030,31931,11655051,5591.219663,32.69598783,-117.1040386,20686
Station_id 119030,31931,11655051,4181.18878,32.69286488,-117.1082205,20686
Station_id 119030,31931,11655051,5363.704494,32.69997231,-117.1065621,20686
Station_id 119030,31931,11655051,7019.331157,32.71184917,-117.1251896,20686
Station_id 119030,31931,11655051,7608.439038,32.70979347,-117.1360723,20686
Station_id 119030,31931,11655051,3691.454486,32.69687435,-117.1327075,20686
Station_id 119030,31931,11655051,7696.876154,32.70960094,-117.1368612,20686
Station_id 119030,31931,11655051,9385.392931,32.71805784,-117.1276211,20686
Station_id 119030,31931,11655051,9850.798653,32.71842833,-117.131841,20686
Station_id 119030,31931,11655051,8850.837408,32.71702547,-117.1236835,20686
Station_id 119030,31931,11655051,8733.602003,32.71473562,-117.1331285,20686
Station_id 119030,31931,11655051,2954.495831,32.68692579,-117.1152738,20686
Station_id 119030,31931,11655051,5241.458743,32.70650084,-117.1270061,20686
Station_id 119030,31931,11655051,5212.208338,32.70634581,-117.1272547,20686
Station_id 119030,31931,11655051,5169.110023,32.70635423,-117.1267806,20686
Station_id 119030,31931,11655051,5195.112482,32.70650534,-117.1264827,20686
Station_id 119030,31931,11655051,5148.326342,32.70651389,-117.1258748,20686
Station_id 119030,31931,11655051,5039.70485,32.70635987,-117.1251095,20686
Station_id 119030,31931,11655051,8786.135076,32.7159891,-117.1295132,20686
Station_id 119030,31931,11655051,3740.230839,32.70064029,-117.1296175,20686
Station_id 119030,31931,11655051,3332.392449,32.69910044,-117.1296151,20686
Station_id 119030,31931,11655051,3069.077576,32.6980383,-117.1295698,20686
Station_id 119030,31931,11655051,3584.136334,32.70007573,-117.1296086,20686
Station_id 119030,31931,11655051,3888.038047,32.70129656,-117.1294204,20686
Station_id 119030,31931,11655051,3425.320519,32.69967537,-117.1293628,20686
Station_id 119030,31931,11655051,3204.775388,32.69856131,-117.1296314,20686
Station_id 119030,31931,11655051,4059.232939,32.70109514,-117.1305676,20686
Station_id 119030,31931,11655051,3390.68706,32.6993409,-117.1296043,20686
Station_id 119030,31931,11655051,6835.744403,32.71150582,-117.1199257,20686
Station_id 119030,31931,11655051,6910.101667,32.71161305,-117.1188467,20686
Station_id 119030,31931,11655051,6909.069827,32.71162073,-117.1189435,20686
Station_id 119030,31931,11655051,6874.901679,32.71157261,-117.1194125,20686
Station_id 119030,31931,11655051,6979.568128,32.71169554,-117.1179816,20686
Station_id 119030,31931,11655051,6974.97745,32.71190686,-117.1202277,20686
Station_id 119030,31931,11655051,6829.700983,32.71151009,-117.120254,20686
Station_id 119030,31931,11655051,6968.980437,32.71182442,-117.1193351,20686
Station_id 119030,31931,11655051,3101.234145,32.70134869,-117.1221151,20686
Station_id 119030,31931,11655051,3117.077629,32.70137576,-117.1224695,20686
Station_id 119030,31931,11655051,3013.797577,32.7010944,-117.1224389,20686
Station_id 119030,31931,11655051,3019.420254,32.70109233,-117.1226852,20686
Station_id 119030,31931,11655051,8396.931856,32.71001064,-117.103662,20686
Station_id 119030,31931,11655051,8175.615754,32.70993029,-117.1046437,20686
Station_id 119030,31931,11655051,8341.047412,32.71111036,-117.1055342,20686
Station_id 119030,31931,11655051,7827.316755,32.70971046,-117.106107,20686
Station_id 119030,31931,11655051,7948.546568,32.70976062,-117.1055525,20686
Station_id 119030,31931,11655051,8142.414599,32.71053502,-117.1057008,20686
Station_id 119030,31931,11655051,7757.749867,32.7097829,-117.1065864,20686
Station_id 119030,31931,11655051,8186.045344,32.71126726,-117.1066473,20686
Station_id 119030,31931,11655051,7988.418217,32.71319432,-117.1122516,20686
Station_id 119030,31931,11655051,2306.752339,32.68967488,-117.1153126,20686
Station_id 119030,31931,11655051,2078.695258,32.69709007,-117.1262536,20686
Station_id 119030,31931,11655051,2535.025162,32.69693209,-117.1283922,20686
Station_id 119030,31931,11655051,2984.784236,32.70007803,-117.1262829,20686
Station_id 119030,31931,11655051,3376.164435,32.70007871,-117.1285735,20686
Station_id 119030,31931,11655051,5066.193791,32.70652957,-117.1245158,20686
Station_id 119030,31931,11655051,5164.835888,32.70685457,-117.1241269,20686
Station_id 119030,31931,11655051,5528.346093,32.70527011,-117.1319829,20686
Station_id 119030,31931,11655051,9869.930935,32.71935095,-117.1155226,20686
Station_id 119030,31931,11655051,4227.840963,32.70441577,-117.1209369,20686
Station_id 119030,31931,11655051,8889.113179,32.71580031,-117.1313134,20686
Station_id 119030,31931,11655051,7780.748515,32.70931857,-117.1377195,20686
Station_id 119030,31931,11655051,7616.73963,32.70926725,-117.1369475,20686
Station_id 119030,31931,11655051,7768.107662,32.70853013,-117.1387313,20686
Station_id 119030,31931,11655051,7726.227855,32.70837327,-117.1387326,20686
Station_id 119030,31931,11655051,7513.099422,32.70853626,-117.1374767,20686
Station_id 119030,31931,11655051,7383.683702,32.70854177,-117.1368138,20686
Station_id 119030,31931,11655051,7467.284774,32.70838015,-117.1374647,20686
Station_id 119030,31931,11655051,7339.653922,32.70838717,-117.1368124,20686
Station_id 119030,31931,11655051,7310.208608,32.70886754,-117.1359345,20686
Station_id 119030,31931,11655051,7380.765787,32.70901743,-117.1360786,20686
Station_id 119030,31931,11655051,7452.332041,32.70926498,-117.1360731,20686
Station_id 119030,31931,11655051,7410.110504,32.70920869,-117.1359332,20686
Station_id 119030,31931,11655051,7488.935962,32.709471,-117.1359404,20686
Station_id 119030,31931,11655051,7866.668902,32.70939747,-117.1380428,20686
Station_id 119030,31931,11655051,7862.296856,32.70947861,-117.1379047,20686
Station_id 119030,31931,11655051,7685.193957,32.70927681,-117.1372898,20686
Station_id 119030,31931,11655051,7547.117023,32.70945585,-117.1362835,20686
Station_id 119030,31931,11655051,7623.352491,32.70957686,-117.1365043,20686
Station_id 119030,31931,11655051,7636.181687,32.70945422,-117.1367648,20686
Station_id 119030,31931,11655051,7664.603786,32.70937671,-117.1370333,20686
Station_id 119030,31931,11655051,7957.906055,32.70957826,-117.1382472,20686
Station_id 119030,31931,11655051,7917.696885,32.70956681,-117.1380599,20686
Station_id 119030,31931,11655051,7979.628497,32.70943586,-117.1385549,20686
Station_id 119030,31931,11655051,8092.553803,32.71016533,-117.1380858,20686
Station_id 119030,31931,11655051,8154.669213,32.71028495,-117.1382306,20686
Station_id 119030,31931,11655051,7544.044938,32.70964368,-117.1359619,20686
Station_id 119030,31931,11655051,7615.695889,32.70989852,-117.1359379,20686
Station_id 119030,31931,11655051,7705.822171,32.71020438,-117.1359292,20686
Station_id 119030,31931,11655051,8254.765289,32.71302443,-117.1337875,20686
Station_id 119030,31931,11655051,8676.090896,32.71428265,-117.1338497,20686
Station_id 119030,31931,11655051,8976.973159,32.71519163,-117.1338491,20686
Station_id 119030,31931,11655051,9170.603539,32.71575773,-117.1338895,20686
Station_id 119030,31931,11655051,9030.960776,32.71540833,-117.1337069,20686
Station_id 119030,31931,11655051,9140.207311,32.71573742,-117.1337017,20686
Station_id 119030,31931,11655051,9240.331086,32.71596309,-117.1338989,20686
Station_id 119030,31931,11655051,9212.95785,32.71595632,-117.1336977,20686
Station_id 119030,31931,11655051,9290.427895,32.71611709,-117.1338879,20686
Station_id 119030,31931,11655051,9350.942813,32.71636737,-117.1336988,20686
Station_id 119030,31931,11655051,9397.112968,32.71642887,-117.1339066,20686
Station_id 119030,31931,11655051,9495.480298,32.7167937,-117.1337084,20686
Station_id 119030,31931,11655051,9518.404015,32.71679031,-117.1339069,20686
Station_id 119030,31931,11655051,9870.045523,32.71783471,-117.1339045,20686
Station_id 119030,31931,11655051,9851.456658,32.71784543,-117.1337144,20686
Station_id 119030,31931,11655051,9702.983631,32.71740529,-117.1337184,20686
Station_id 119030,31931,11655051,9723.456105,32.71740134,-117.1339021,20686
Station_id 119030,31931,11655051,9587.695007,32.71700131,-117.1338935,20686
Station_id 119030,31931,11655051,9564.973928,32.71699845,-117.1337127,20686
Station_id 119030,31931,11655051,10680.70518,32.72018943,-117.1339927,20686
Station_id 119030,31931,11655051,10661.65644,32.72018266,-117.1338392,20686
Station_id 119030,31931,11655051,10555.73089,32.71987345,-117.1338379,20686
Station_id 119030,31931,11655051,10574.29881,32.71987576,-117.1339994,20686
Station_id 119030,31931,11655051,10326.73231,32.71914755,-117.1340043,20686
Station_id 119030,31931,11655051,10305.89284,32.71914528,-117.1338262,20686
Station_id 119030,31931,11655051,10207.56799,32.71888077,-117.133753,20686
Station_id 119030,31931,11655051,10234.7068,32.71888641,-117.1339756,20686
Station_id 119030,31931,11655051,10074.46151,32.71841378,-117.1339766,20686
Station_id 119030,31931,11655051,10064.9506,32.71846081,-117.1337552,20686
Station_id 119030,31931,11655051,9929.648974,32.71806626,-117.1337433,20686
Station_id 119030,31931,11655051,9960.596305,32.71807427,-117.1339858,20686
Station_id 119030,31931,11655051,9189.3877,32.7170906,-117.1296994,20686
Station_id 119030,31931,11655051,9175.350056,32.71708378,-117.1295575,20686
Station_id 119030,31931,11655051,9008.441628,32.71661399,-117.1295415,20686
Station_id 119030,31931,11655051,8222.260619,32.71434003,-117.129671,20686
Station_id 119030,31931,11655051,8212.886166,32.71435108,-117.1295261,20686
Station_id 119030,31931,11655051,8417.338648,32.71493276,-117.1295362,20686
Station_id 119030,31931,11655051,8430.408543,32.71493388,-117.1296783,20686
Station_id 119030,31931,11655051,8652.133474,32.7156074,-117.129515,20686
Station_id 119030,31931,11655051,8659.010979,32.71558654,-117.1296788,20686
Station_id 119030,31931,11655051,8843.230614,32.716148,-117.1295275,20686
Station_id 119030,31931,11655051,8865.359334,32.71617405,-117.1296805,20686
Station_id 119030,31931,11655051,9023.827629,32.71662411,-117.1296833,20686
Station_id 119030,31931,11655051,9435.88221,32.71778661,-117.1297127,20686
Station_id 119030,31931,11655051,9423.232601,32.71778802,-117.1295481,20686
Station_id 119030,31931,11655051,9538.095897,32.71811111,-117.1295562,20686
Station_id 119030,31931,11655051,9544.068166,32.71809692,-117.1296954,20686
Station_id 119030,31931,11655051,9734.274471,32.718635,-117.1296953,20686
Station_id 119030,31931,11655051,9805.907274,32.71889919,-117.1294077,20686
Station_id 119030,31931,11655051,9956.291594,32.71930899,-117.1294745,20686
Station_id 119030,31931,11655051,9948.939796,32.71932704,-117.1292867,20686
Station_id 119030,31931,11655051,10076.53521,32.71968681,-117.1292823,20686
Station_id 119030,31931,11655051,10038.07857,32.71954916,-117.1294271,20686
Station_id 119030,31931,11655051,10090.98863,32.71969809,-117.1294271,20686
Station_id 119030,31931,11655051,10184.86204,32.71996202,-117.1294281,20686
Station_id 119030,31931,11655051,10259.26132,32.72016963,-117.1294361,20686
Station_id 119030,31931,11655051,10243.81887,32.72015884,-117.1292725,20686
Station_id 119030,31931,11655051,10321.53213,32.72034825,-117.1294183,20686
Station_id 119030,31931,11655051,10314.02581,32.72035671,-117.1292689,20686
Station_id 119030,31931,11655051,8574.948223,32.71172094,-117.1382533,20686
Station_id 119030,31931,11655051,8512.767302,32.71149526,-117.1382748,20686
Station_id 119030,31931,11655051,4204.384795,32.70036706,-117.1114302,20686
Station_id 119030,31931,11655051,5830.297904,32.70647059,-117.1315966,20686
Station_id 119030,31931,11655051,7678.154907,32.71257927,-117.1303295,20686
Station_id 119030,31931,11655051,4506.097281,32.70444638,-117.1167356,20686
Station_id 119030,31931,11655051,4774.248471,32.70563464,-117.118476,20686
Station_id 119030,31931,11655051,5045.462954,32.70665066,-117.1226598,20686
Station_id 119030,31931,11655051,4846.314184,32.70612521,-117.122045,20686
Station_id 119030,31931,11655051,4582.987496,32.70435979,-117.127678,20686
Station_id 119030,31931,11655051,4728.645944,32.70487493,-117.1274431,20686
Station_id 119030,31931,11655051,4026.555768,32.70319748,-117.1262763,20686
Station_id 119030,31931,11655051,4347.123111,32.70427306,-117.125737,20686
Station_id 119030,31931,11655051,4548.562616,32.70227764,-117.1313761,20686
Station_id 119030,31931,11655051,3709.933449,32.70110733,-117.1287565,20686
Station_id 119030,31931,11655051,3006.739294,32.701096,-117.1217497,20686
Station_id 119030,31931,11655051,5333.543124,32.70528307,-117.1308127,20686
Station_id 119030,31931,11655051,3532.280967,32.69270701,-117.1331689,20686
Station_id 119030,31931,11655051,3031.329999,32.69274293,-117.131549,20686
Station_id 119030,31931,11655051,3728.820619,32.69081824,-117.1335591,20686
Station_id 119030,31931,11655051,8795.853031,32.71692093,-117.1209377,20686
Station_id 119030,31931,11655051,1181.716957,32.69591127,-117.1204441,20686
Station_id 119030,31931,11655051,1242.263559,32.69608845,-117.1204497,20686
